crime_code,crime_type,occurred_at,latitude,longitude,address,description,police_station,is_accident,is_women_related,severity
420,IPC-Fraud,2025-09-01T15:14:00,17.398921,78.495118,"Sector 44, Zone 3",FIR narrative sample #900 for IPC-Fraud.,Anna Nagar PS,False,False,3
323,IPC-Assault,2025-09-23T13:49:00,17.37183,78.476889,"Sector 48, Zone 5",FIR narrative sample #901 for IPC-Assault.,T. Nagar PS,False,False,2
MV-184,Accident-RashDriving,2025-11-23T09:47:00,13.082668,80.296116,"Sector 54, Zone 14",FIR narrative sample #902 for Accident-RashDriving.,Adyar PS,True,False,3
NDPS-21,NDPS-DrugPossession,2024-04-26T17:19:00,12.985513,77.605412,"Sector 20, Zone 11",FIR narrative sample #903 for NDPS-DrugPossession.,Adyar PS,False,True,4
MV-184,Accident-RashDriving,2024-06-28T19:58:00,17.396821,78.469242,"Sector 9, Zone 18",FIR narrative sample #904 for Accident-RashDriving.,Anna Nagar PS,True,False,3
NDPS-21,NDPS-DrugPossession,2025-09-23T15:06:00,12.982722,77.586846,"Sector 22, Zone 4",FIR narrative sample #905 for NDPS-DrugPossession.,T. Nagar PS,False,False,4
ARMS-25,ArmsAct-IllegalWeapon,2025-10-04T01:52:00,17.401538,78.410994,"Sector 37, Zone 7",FIR narrative sample #906 for ArmsAct-IllegalWeapon.,Anna Nagar PS,False,False,4
420,IPC-Fraud,2025-06-09T21:33:00,13.075446,80.249684,"Sector 53, Zone 13",FIR narrative sample #907 for IPC-Fraud.,Velachery PS,False,True,3
379,IPC-Theft,2025-12-11T04:34:00,12.96812,77.525602,"Sector 17, Zone 7",FIR narrative sample #908 for IPC-Theft.,Adyar PS,False,False,2
376,IPC-SexualOffence,2025-01-16T22:42:00,12.917005,77.606615,"Sector 65, Zone 15",FIR narrative sample #909 for IPC-SexualOffence.,Adyar PS,False,False,5
376,IPC-SexualOffence,2025-09-09T00:09:00,12.901835,77.578478,"Sector 43, Zone 19",FIR narrative sample #910 for IPC-SexualOffence.,Mylapore PS,False,False,5
NDPS-27,NDPS-DrugConsumption,2024-12-18T14:36:00,13.120667,80.236766,"Sector 45, Zone 10",FIR narrative sample #911 for NDPS-DrugConsumption.,Anna Nagar PS,False,False,3
NDPS-21,NDPS-DrugPossession,2024-07-15T05:26:00,13.031432,80.289538,"Sector 85, Zone 6",FIR narrative sample #912 for NDPS-DrugPossession.,Anna Nagar PS,False,False,4
MV-184,Accident-RashDriving,2025-12-27T12:44:00,13.041051,80.329986,"Sector 69, Zone 10",FIR narrative sample #913 for Accident-RashDriving.,Tambaram PS,True,False,3
307,IPC-AttemptToMurder,2024-04-19T23:46:00,13.148098,80.256505,"Sector 48, Zone 3",FIR narrative sample #914 for IPC-AttemptToMurder.,T. Nagar PS,False,False,4
307,IPC-AttemptToMurder,2024-11-03T10:26:00,12.917974,77.54778,"Sector 10, Zone 15",FIR narrative sample #915 for IPC-AttemptToMurder.,T. Nagar PS,False,True,4
NDPS-21,NDPS-DrugPossession,2025-04-17T23:25:00,13.066168,80.192418,"Sector 42, Zone 15",FIR narrative sample #916 for NDPS-DrugPossession.,Adyar PS,False,False,4
NDPS-27,NDPS-DrugConsumption,2024-12-17T02:05:00,17.410124,78.520873,"Sector 36, Zone 6",FIR narrative sample #917 for NDPS-DrugConsumption.,Anna Nagar PS,False,False,3
379,IPC-Theft,2026-03-16T19:06:00,13.049763,80.276245,"Sector 86, Zone 1",FIR narrative sample #918 for IPC-Theft.,T. Nagar PS,False,False,2
376,IPC-SexualOffence,2025-10-28T14:22:00,13.037368,80.196211,"Sector 57, Zone 2",FIR narrative sample #919 for IPC-SexualOffence.,Adyar PS,False,False,5
ARMS-25,ArmsAct-IllegalWeapon,2024-06-16T21:45:00,17.448522,78.469199,"Sector 77, Zone 1",FIR narrative sample #920 for ArmsAct-IllegalWeapon.,T. Nagar PS,False,False,4
302,IPC-Murder,2025-03-13T06:59:00,13.062643,80.228866,"Sector 4, Zone 1",FIR narrative sample #921 for IPC-Murder.,Anna Nagar PS,False,False,5
323,IPC-Assault,2025-09-19T21:42:00,13.037991,80.331866,"Sector 22, Zone 6",FIR narrative sample #922 for IPC-Assault.,Tambaram PS,False,False,2
302,IPC-Murder,2025-02-02T16:06:00,12.943229,77.614886,"Sector 51, Zone 14",FIR narrative sample #923 for IPC-Murder.,Mylapore PS,False,False,5
307,IPC-AttemptToMurder,2025-08-09T06:06:00,12.943339,77.516999,"Sector 50, Zone 7",FIR narrative sample #924 for IPC-AttemptToMurder.,T. Nagar PS,False,False,4
NDPS-27,NDPS-DrugConsumption,2025-08-21T02:42:00,12.995591,77.573637,"Sector 53, Zone 10",FIR narrative sample #925 for NDPS-DrugConsumption.,Adyar PS,False,False,3
MV-184,Accident-RashDriving,2024-11-08T03:45:00,17.431602,78.554256,"Sector 13, Zone 20",FIR narrative sample #926 for Accident-RashDriving.,Velachery PS,True,False,3
323,IPC-Assault,2024-06-26T22:24:00,17.452929,78.530125,"Sector 82, Zone 11",FIR narrative sample #927 for IPC-Assault.,Adyar PS,False,False,2
NDPS-27,NDPS-DrugConsumption,2026-01-24T10:01:00,17.450937,78.478526,"Sector 30, Zone 17",FIR narrative sample #928 for NDPS-DrugConsumption.,Tambaram PS,False,False,3
MV-184,Accident-RashDriving,2024-04-12T00:14:00,13.101316,80.334185,"Sector 55, Zone 8",FIR narrative sample #929 for Accident-RashDriving.,Tambaram PS,True,False,3
MV-184,Accident-RashDriving,2026-01-12T01:08:00,12.971396,77.546922,"Sector 5, Zone 8",FIR narrative sample #930 for Accident-RashDriving.,Tambaram PS,True,False,3
MV-184,Accident-RashDriving,2025-01-04T23:56:00,12.913083,77.565406,"Sector 67, Zone 14",FIR narrative sample #931 for Accident-RashDriving.,T. Nagar PS,True,False,3
376,IPC-SexualOffence,2026-03-10T07:54:00,17.358003,78.44546,"Sector 32, Zone 8",FIR narrative sample #932 for IPC-SexualOffence.,Tambaram PS,False,False,5
MV-184,Accident-RashDriving,2025-03-09T16:20:00,13.073478,80.191667,"Sector 25, Zone 2",FIR narrative sample #933 for Accident-RashDriving.,T. Nagar PS,True,False,3
379,IPC-Theft,2025-09-06T04:05:00,13.097521,80.323695,"Sector 65, Zone 3",FIR narrative sample #934 for IPC-Theft.,Adyar PS,False,False,2
NDPS-21,NDPS-DrugPossession,2024-12-11T09:10:00,17.336606,78.474543,"Sector 37, Zone 19",FIR narrative sample #935 for NDPS-DrugPossession.,Velachery PS,False,False,4
NDPS-27,NDPS-DrugConsumption,2024-06-22T06:17:00,12.904403,77.670209,"Sector 61, Zone 15",FIR narrative sample #936 for NDPS-DrugConsumption.,Adyar PS,False,False,3
NDPS-21,NDPS-DrugPossession,2024-11-02T19:47:00,13.013252,77.645737,"Sector 98, Zone 13",FIR narrative sample #937 for NDPS-DrugPossession.,T. Nagar PS,False,False,4
NDPS-21,NDPS-DrugPossession,2026-01-08T09:38:00,17.329448,78.522964,"Sector 40, Zone 15",FIR narrative sample #938 for NDPS-DrugPossession.,Anna Nagar PS,False,False,4
376,IPC-SexualOffence,2025-03-15T17:38:00,12.90311,77.536465,"Sector 25, Zone 1",FIR narrative sample #939 for IPC-SexualOffence.,Adyar PS,False,False,5
302,IPC-Murder,2024-11-07T23:46:00,12.970233,77.662711,"Sector 48, Zone 13",FIR narrative sample #940 for IPC-Murder.,Tambaram PS,False,False,5
NDPS-27,NDPS-DrugConsumption,2025-05-23T20:37:00,13.068106,80.196912,"Sector 73, Zone 6",FIR narrative sample #941 for NDPS-DrugConsumption.,Anna Nagar PS,False,False,3
420,IPC-Fraud,2025-01-12T08:49:00,17.360773,78.520161,"Sector 90, Zone 2",FIR narrative sample #942 for IPC-Fraud.,Velachery PS,False,False,3
NDPS-21,NDPS-DrugPossession,2025-01-24T23:15:00,13.079136,80.338135,"Sector 87, Zone 1",FIR narrative sample #943 for NDPS-DrugPossession.,Tambaram PS,False,False,4
379,IPC-Theft,2025-07-10T19:29:00,17.328579,78.446286,"Sector 21, Zone 1",FIR narrative sample #944 for IPC-Theft.,Tambaram PS,False,False,2
307,IPC-AttemptToMurder,2025-12-30T20:45:00,12.955227,77.608386,"Sector 25, Zone 14",FIR narrative sample #945 for IPC-AttemptToMurder.,Mylapore PS,False,False,4
379,IPC-Theft,2025-01-21T08:44:00,12.971703,77.599912,"Sector 40, Zone 14",FIR narrative sample #946 for IPC-Theft.,Mylapore PS,False,False,2
307,IPC-AttemptToMurder,2025-12-13T20:36:00,13.021876,77.557643,"Sector 51, Zone 10",FIR narrative sample #947 for IPC-AttemptToMurder.,Tambaram PS,False,False,4
302,IPC-Murder,2025-10-13T15:00:00,13.013875,80.302111,"Sector 37, Zone 14",FIR narrative sample #948 for IPC-Murder.,Tambaram PS,False,False,5
379,IPC-Theft,2025-10-05T11:11:00,17.326493,78.484535,"Sector 58, Zone 19",FIR narrative sample #949 for IPC-Theft.,T. Nagar PS,False,False,2
420,IPC-Fraud,2025-09-25T06:03:00,17.334237,78.528166,"Sector 57, Zone 20",FIR narrative sample #950 for IPC-Fraud.,Anna Nagar PS,False,False,3
307,IPC-AttemptToMurder,2024-06-21T05:05:00,12.905313,77.534549,"Sector 75, Zone 8",FIR narrative sample #951 for IPC-AttemptToMurder.,T. Nagar PS,False,False,4
NDPS-27,NDPS-DrugConsumption,2024-11-23T21:48:00,13.004221,80.233273,"Sector 75, Zone 2",FIR narrative sample #952 for NDPS-DrugConsumption.,Tambaram PS,False,False,3
307,IPC-AttemptToMurder,2025-08-30T16:50:00,13.062807,80.273912,"Sector 63, Zone 16",FIR narrative sample #953 for IPC-AttemptToMurder.,Velachery PS,False,False,4
323,IPC-Assault,2024-07-24T13:21:00,13.000698,77.569492,"Sector 47, Zone 13",FIR narrative sample #954 for IPC-Assault.,Adyar PS,False,False,2
NDPS-21,NDPS-DrugPossession,2024-07-17T01:22:00,13.020603,77.515094,"Sector 93, Zone 5",FIR narrative sample #955 for NDPS-DrugPossession.,Anna Nagar PS,False,False,4
302,IPC-Murder,2024-07-26T03:55:00,17.349715,78.518582,"Sector 58, Zone 20",FIR narrative sample #956 for IPC-Murder.,Velachery PS,False,False,5
NDPS-27,NDPS-DrugConsumption,2024-10-23T13:42:00,13.003201,80.292792,"Sector 3, Zone 12",FIR narrative sample #957 for NDPS-DrugConsumption.,Velachery PS,False,False,3
302,IPC-Murder,2025-05-05T21:28:00,13.099782,80.254726,"Sector 45, Zone 14",FIR narrative sample #958 for IPC-Murder.,T. Nagar PS,False,False,5
NDPS-27,NDPS-DrugConsumption,2024-05-29T22:57:00,13.120184,80.237718,"Sector 67, Zone 19",FIR narrative sample #959 for NDPS-DrugConsumption.,Adyar PS,False,False,3
ARMS-25,ArmsAct-IllegalWeapon,2026-03-02T04:31:00,13.050916,80.29839,"Sector 22, Zone 15",FIR narrative sample #960 for ArmsAct-IllegalWeapon.,Anna Nagar PS,False,False,4
307,IPC-AttemptToMurder,2024-11-26T21:34:00,13.041637,80.217969,"Sector 12, Zone 4",FIR narrative sample #961 for IPC-AttemptToMurder.,Tambaram PS,False,False,4
NDPS-21,NDPS-DrugPossession,2026-03-05T05:59:00,13.036024,77.637209,"Sector 86, Zone 16",FIR narrative sample #962 for NDPS-DrugPossession.,Velachery PS,False,False,4
307,IPC-AttemptToMurder,2024-05-22T04:59:00,17.406368,78.485413,"Sector 29, Zone 19",FIR narrative sample #963 for IPC-AttemptToMurder.,Velachery PS,False,False,4
MV-184,Accident-RashDriving,2026-01-27T20:21:00,13.037227,77.633475,"Sector 83, Zone 18",FIR narrative sample #964 for Accident-RashDriving.,Tambaram PS,True,False,3
NDPS-21,NDPS-DrugPossession,2025-08-08T07:16:00,13.049256,80.208521,"Sector 25, Zone 4",FIR narrative sample #965 for NDPS-DrugPossession.,Mylapore PS,False,False,4
MV-184,Accident-RashDriving,2025-03-23T04:54:00,13.044251,77.606907,"Sector 76, Zone 18",FIR narrative sample #966 for Accident-RashDriving.,T. Nagar PS,True,True,3
420,IPC-Fraud,2025-03-02T13:20:00,13.019203,77.664028,"Sector 78, Zone 19",FIR narrative sample #967 for IPC-Fraud.,Tambaram PS,False,False,3
420,IPC-Fraud,2025-12-15T12:00:00,17.441378,78.457248,"Sector 29, Zone 16",FIR narrative sample #968 for IPC-Fraud.,Velachery PS,False,False,3
NDPS-27,NDPS-DrugConsumption,2025-11-04T19:18:00,13.12223,80.32656,"Sector 77, Zone 11",FIR narrative sample #969 for NDPS-DrugConsumption.,T. Nagar PS,False,False,3
376,IPC-SexualOffence,2024-11-05T22:07:00,13.051096,77.627644,"Sector 64, Zone 10",FIR narrative sample #970 for IPC-SexualOffence.,Adyar PS,False,False,5
NDPS-21,NDPS-DrugPossession,2026-02-02T10:09:00,17.338698,78.523925,"Sector 95, Zone 2",FIR narrative sample #971 for NDPS-DrugPossession.,Tambaram PS,False,False,4
379,IPC-Theft,2024-11-20T23:25:00,13.049102,77.62008,"Sector 71, Zone 13",FIR narrative sample #972 for IPC-Theft.,T. Nagar PS,False,False,2
323,IPC-Assault,2025-01-26T21:30:00,13.012834,77.57717,"Sector 37, Zone 7",FIR narrative sample #973 for IPC-Assault.,Velachery PS,False,False,2
ARMS-25,ArmsAct-IllegalWeapon,2025-02-24T03:08:00,13.011963,77.607461,"Sector 39, Zone 15",FIR narrative sample #974 for ArmsAct-IllegalWeapon.,Tambaram PS,False,False,4
379,IPC-Theft,2024-08-20T04:28:00,17.382191,78.550255,"Sector 26, Zone 1",FIR narrative sample #975 for IPC-Theft.,Tambaram PS,False,False,2
323,IPC-Assault,2024-08-22T03:43:00,13.062949,80.347932,"Sector 8, Zone 4",FIR narrative sample #976 for IPC-Assault.,Adyar PS,False,False,2
323,IPC-Assault,2024-12-04T05:03:00,13.159544,80.294716,"Sector 81, Zone 13",FIR narrative sample #977 for IPC-Assault.,Adyar PS,False,False,2
420,IPC-Fraud,2026-02-28T03:15:00,12.96978,77.624677,"Sector 96, Zone 13",FIR narrative sample #978 for IPC-Fraud.,Tambaram PS,False,False,3
307,IPC-AttemptToMurder,2024-12-15T20:24:00,12.992773,77.585819,"Sector 11, Zone 4",FIR narrative sample #979 for IPC-AttemptToMurder.,T. Nagar PS,False,True,4
NDPS-27,NDPS-DrugConsumption,2024-06-16T21:58:00,17.34099,78.500596,"Sector 36, Zone 4",FIR narrative sample #980 for NDPS-DrugConsumption.,Anna Nagar PS,False,False,3
MV-184,Accident-RashDriving,2025-09-30T12:30:00,17.417438,78.454438,"Sector 9, Zone 18",FIR narrative sample #981 for Accident-RashDriving.,Velachery PS,True,False,3
379,IPC-Theft,2025-02-12T22:01:00,12.98057,77.600427,"Sector 9, Zone 17",FIR narrative sample #982 for IPC-Theft.,Anna Nagar PS,False,False,2
MV-184,Accident-RashDriving,2024-09-29T22:52:00,17.324854,78.527178,"Sector 24, Zone 20",FIR narrative sample #983 for Accident-RashDriving.,T. Nagar PS,True,False,3
379,IPC-Theft,2026-03-29T17:28:00,12.911287,77.535211,"Sector 12, Zone 18",FIR narrative sample #984 for IPC-Theft.,Adyar PS,False,False,2
376,IPC-SexualOffence,2026-02-27T02:07:00,17.352772,78.561304,"Sector 1, Zone 8",FIR narrative sample #985 for IPC-SexualOffence.,Tambaram PS,False,True,5
376,IPC-SexualOffence,2026-02-15T16:57:00,12.997065,77.585787,"Sector 41, Zone 17",FIR narrative sample #986 for IPC-SexualOffence.,Tambaram PS,False,False,5
323,IPC-Assault,2024-07-22T17:32:00,13.112769,80.296719,"Sector 25, Zone 5",FIR narrative sample #987 for IPC-Assault.,T. Nagar PS,False,True,2
376,IPC-SexualOffence,2025-08-26T04:38:00,17.339566,78.46415,"Sector 55, Zone 3",FIR narrative sample #988 for IPC-SexualOffence.,Mylapore PS,False,True,5
ARMS-25,ArmsAct-IllegalWeapon,2025-07-16T08:24:00,17.449586,78.47071,"Sector 87, Zone 14",FIR narrative sample #989 for ArmsAct-IllegalWeapon.,Velachery PS,False,False,4
379,IPC-Theft,2024-10-02T06:04:00,17.422228,78.565957,"Sector 92, Zone 12",FIR narrative sample #990 for IPC-Theft.,Adyar PS,False,False,2
MV-184,Accident-RashDriving,2024-05-30T20:52:00,17.401791,78.47385,"Sector 49, Zone 1",FIR narrative sample #991 for Accident-RashDriving.,Anna Nagar PS,True,False,3
MV-184,Accident-RashDriving,2025-07-24T02:17:00,13.087735,80.300137,"Sector 82, Zone 3",FIR narrative sample #992 for Accident-RashDriving.,Velachery PS,True,False,3
323,IPC-Assault,2025-04-27T08:09:00,13.046483,80.206371,"Sector 49, Zone 4",FIR narrative sample #993 for IPC-Assault.,Adyar PS,False,False,2
307,IPC-AttemptToMurder,2025-10-06T16:46:00,12.985812,77.643688,"Sector 90, Zone 19",FIR narrative sample #994 for IPC-AttemptToMurder.,Velachery PS,False,False,4
376,IPC-SexualOffence,2024-09-16T08:38:00,13.146151,80.21802,"Sector 24, Zone 12",FIR narrative sample #995 for IPC-SexualOffence.,Anna Nagar PS,False,False,5
ARMS-25,ArmsAct-IllegalWeapon,2024-09-16T19:56:00,12.967898,77.535012,"Sector 92, Zone 5",FIR narrative sample #996 for ArmsAct-IllegalWeapon.,Mylapore PS,False,True,4
379,IPC-Theft,2025-11-08T12:36:00,17.347779,78.553651,"Sector 91, Zone 8",FIR narrative sample #997 for IPC-Theft.,Velachery PS,False,False,2
MV-184,Accident-RashDriving,2025-01-30T22:29:00,13.072934,80.24734,"Sector 36, Zone 14",FIR narrative sample #998 for Accident-RashDriving.,Velachery PS,True,False,3
ARMS-25,ArmsAct-IllegalWeapon,2025-08-12T09:40:00,13.154293,80.255742,"Sector 82, Zone 3",FIR narrative sample #999 for ArmsAct-IllegalWeapon.,T. Nagar PS,False,False,4
307,IPC-AttemptToMurder,2025-08-01T02:10:00,17.314186,78.525646,"Sector 2, Zone 14",FIR narrative sample #1000 for IPC-AttemptToMurder.,Anna Nagar PS,False,False,4
ARMS-25,ArmsAct-IllegalWeapon,2025-11-15T15:31:00,17.414619,78.514984,"Sector 52, Zone 1",FIR narrative sample #1001 for ArmsAct-IllegalWeapon.,T. Nagar PS,False,False,4
MV-184,Accident-RashDriving,2025-09-21T23:00:00,17.372997,78.492192,"Sector 85, Zone 17",FIR narrative sample #1002 for Accident-RashDriving.,Tambaram PS,True,False,3
MV-184,Accident-RashDriving,2026-02-19T19:28:00,13.110624,80.331809,"Sector 23, Zone 3",FIR narrative sample #1003 for Accident-RashDriving.,Adyar PS,True,False,3
323,IPC-Assault,2025-11-18T16:22:00,13.070336,80.251355,"Sector 44, Zone 8",FIR narrative sample #1004 for IPC-Assault.,T. Nagar PS,False,False,2
ARMS-25,ArmsAct-IllegalWeapon,2025-12-04T09:19:00,12.938567,77.548691,"Sector 51, Zone 7",FIR narrative sample #1005 for ArmsAct-IllegalWeapon.,Mylapore PS,False,False,4
376,IPC-SexualOffence,2024-06-14T16:52:00,13.152366,80.333499,"Sector 46, Zone 1",FIR narrative sample #1006 for IPC-SexualOffence.,T. Nagar PS,False,False,5
MV-184,Accident-RashDriving,2024-12-18T10:19:00,12.908746,77.570555,"Sector 46, Zone 1",FIR narrative sample #1007 for Accident-RashDriving.,Anna Nagar PS,True,False,3
307,IPC-AttemptToMurder,2025-01-17T15:12:00,13.087355,80.334462,"Sector 1, Zone 5",FIR narrative sample #1008 for IPC-AttemptToMurder.,Anna Nagar PS,False,False,4
376,IPC-SexualOffence,2025-08-15T15:25:00,12.939486,77.583135,"Sector 14, Zone 15",FIR narrative sample #1009 for IPC-SexualOffence.,Velachery PS,False,True,5
NDPS-27,NDPS-DrugConsumption,2025-10-20T04:22:00,17.374434,78.464178,"Sector 15, Zone 7",FIR narrative sample #1010 for NDPS-DrugConsumption.,Adyar PS,False,False,3
376,IPC-SexualOffence,2026-02-21T04:25:00,13.010628,77.65876,"Sector 62, Zone 9",FIR narrative sample #1011 for IPC-SexualOffence.,Adyar PS,False,True,5
307,IPC-AttemptToMurder,2025-01-27T15:35:00,13.019571,77.628891,"Sector 65, Zone 13",FIR narrative sample #1012 for IPC-AttemptToMurder.,Anna Nagar PS,False,False,4
379,IPC-Theft,2025-12-12T03:50:00,13.02288,80.245759,"Sector 31, Zone 2",FIR narrative sample #1013 for IPC-Theft.,Tambaram PS,False,True,2
323,IPC-Assault,2025-01-19T19:47:00,13.072193,80.237015,"Sector 32, Zone 20",FIR narrative sample #1014 for IPC-Assault.,Anna Nagar PS,False,False,2
379,IPC-Theft,2024-10-27T05:15:00,13.014276,77.652867,"Sector 86, Zone 14",FIR narrative sample #1015 for IPC-Theft.,Adyar PS,False,False,2
420,IPC-Fraud,2024-12-04T22:50:00,13.114883,80.271073,"Sector 81, Zone 5",FIR narrative sample #1016 for IPC-Fraud.,Mylapore PS,False,False,3
420,IPC-Fraud,2025-12-01T04:25:00,13.046518,80.221448,"Sector 79, Zone 7",FIR narrative sample #1017 for IPC-Fraud.,T. Nagar PS,False,False,3
307,IPC-AttemptToMurder,2026-02-10T12:26:00,17.354031,78.50803,"Sector 55, Zone 16",FIR narrative sample #1018 for IPC-AttemptToMurder.,Velachery PS,False,False,4
302,IPC-Murder,2024-10-28T13:41:00,13.051386,80.233779,"Sector 92, Zone 14",FIR narrative sample #1019 for IPC-Murder.,Velachery PS,False,False,5
420,IPC-Fraud,2025-05-11T01:11:00,13.002786,80.296369,"Sector 61, Zone 9",FIR narrative sample #1020 for IPC-Fraud.,Velachery PS,False,False,3
MV-184,Accident-RashDriving,2025-12-21T13:11:00,13.043333,77.572773,"Sector 86, Zone 1",FIR narrative sample #1021 for Accident-RashDriving.,T. Nagar PS,True,False,3
ARMS-25,ArmsAct-IllegalWeapon,2025-11-21T10:23:00,17.434606,78.525569,"Sector 48, Zone 8",FIR narrative sample #1022 for ArmsAct-IllegalWeapon.,Mylapore PS,False,False,4
376,IPC-SexualOffence,2025-08-31T18:24:00,13.144651,80.211578,"Sector 6, Zone 19",FIR narrative sample #1023 for IPC-SexualOffence.,T. Nagar PS,False,False,5
420,IPC-Fraud,2025-09-18T22:28:00,13.014681,80.278153,"Sector 61, Zone 7",FIR narrative sample #1024 for IPC-Fraud.,Tambaram PS,False,False,3
ARMS-25,ArmsAct-IllegalWeapon,2025-10-28T01:08:00,13.069614,80.304557,"Sector 45, Zone 12",FIR narrative sample #1025 for ArmsAct-IllegalWeapon.,Mylapore PS,False,False,4
NDPS-27,NDPS-DrugConsumption,2024-06-28T22:07:00,12.902433,77.581641,"Sector 3, Zone 6",FIR narrative sample #1026 for NDPS-DrugConsumption.,Mylapore PS,False,False,3
MV-184,Accident-RashDriving,2025-06-27T22:08:00,12.898871,77.605188,"Sector 25, Zone 13",FIR narrative sample #1027 for Accident-RashDriving.,Tambaram PS,True,False,3
NDPS-27,NDPS-DrugConsumption,2024-05-02T17:55:00,17.460446,78.433183,"Sector 72, Zone 13",FIR narrative sample #1028 for NDPS-DrugConsumption.,Anna Nagar PS,False,False,3
NDPS-21,NDPS-DrugPossession,2024-07-21T08:13:00,13.003276,80.282204,"Sector 66, Zone 15",FIR narrative sample #1029 for NDPS-DrugPossession.,T. Nagar PS,False,False,4
ARMS-25,ArmsAct-IllegalWeapon,2024-04-09T23:33:00,12.940146,77.549854,"Sector 16, Zone 6",FIR narrative sample #1030 for ArmsAct-IllegalWeapon.,Mylapore PS,False,False,4
420,IPC-Fraud,2026-02-16T17:15:00,12.897855,77.538302,"Sector 35, Zone 2",FIR narrative sample #1031 for IPC-Fraud.,Adyar PS,False,False,3
420,IPC-Fraud,2025-08-31T17:07:00,13.106483,80.291929,"Sector 11, Zone 18",FIR narrative sample #1032 for IPC-Fraud.,Velachery PS,False,False,3
376,IPC-SexualOffence,2025-11-18T13:57:00,17.352183,78.564342,"Sector 46, Zone 8",FIR narrative sample #1033 for IPC-SexualOffence.,T. Nagar PS,False,False,5
376,IPC-SexualOffence,2025-10-05T08:01:00,17.410171,78.545577,"Sector 14, Zone 13",FIR narrative sample #1034 for IPC-SexualOffence.,Mylapore PS,False,False,5
376,IPC-SexualOffence,2024-07-01T20:38:00,17.337985,78.47745,"Sector 75, Zone 13",FIR narrative sample #1035 for IPC-SexualOffence.,Adyar PS,False,False,5
379,IPC-Theft,2025-01-02T07:46:00,17.374425,78.430433,"Sector 24, Zone 15",FIR narrative sample #1036 for IPC-Theft.,Anna Nagar PS,False,False,2
379,IPC-Theft,2025-10-05T06:36:00,13.042537,77.543465,"Sector 21, Zone 6",FIR narrative sample #1037 for IPC-Theft.,Velachery PS,False,False,2
NDPS-21,NDPS-DrugPossession,2024-04-30T19:12:00,13.025664,80.258923,"Sector 52, Zone 4",FIR narrative sample #1038 for NDPS-DrugPossession.,Tambaram PS,False,False,4
ARMS-25,ArmsAct-IllegalWeapon,2025-11-14T23:48:00,13.099227,80.25116,"Sector 98, Zone 2",FIR narrative sample #1039 for ArmsAct-IllegalWeapon.,T. Nagar PS,False,True,4
379,IPC-Theft,2025-07-23T02:17:00,13.152876,80.286642,"Sector 14, Zone 18",FIR narrative sample #1040 for IPC-Theft.,T. Nagar PS,False,False,2
323,IPC-Assault,2024-04-09T02:12:00,13.079568,80.280756,"Sector 40, Zone 11",FIR narrative sample #1041 for IPC-Assault.,Adyar PS,False,False,2
NDPS-27,NDPS-DrugConsumption,2025-10-27T07:03:00,17.415727,78.507098,"Sector 14, Zone 18",FIR narrative sample #1042 for NDPS-DrugConsumption.,T. Nagar PS,False,False,3
376,IPC-SexualOffence,2025-12-19T16:56:00,12.914294,77.660547,"Sector 50, Zone 5",FIR narrative sample #1043 for IPC-SexualOffence.,Anna Nagar PS,False,True,5
323,IPC-Assault,2024-06-01T09:14:00,17.366559,78.548176,"Sector 63, Zone 6",FIR narrative sample #1044 for IPC-Assault.,T. Nagar PS,False,False,2
307,IPC-AttemptToMurder,2025-08-17T03:18:00,12.903806,77.567996,"Sector 6, Zone 20",FIR narrative sample #1045 for IPC-AttemptToMurder.,T. Nagar PS,False,False,4
379,IPC-Theft,2025-10-03T13:33:00,12.987538,77.623309,"Sector 88, Zone 10",FIR narrative sample #1046 for IPC-Theft.,Tambaram PS,False,False,2
MV-184,Accident-RashDriving,2025-06-14T11:56:00,13.046075,80.27058,"Sector 92, Zone 3",FIR narrative sample #1047 for Accident-RashDriving.,Velachery PS,True,False,3
302,IPC-Murder,2025-11-02T20:09:00,12.915245,77.586071,"Sector 9, Zone 4",FIR narrative sample #1048 for IPC-Murder.,Anna Nagar PS,False,False,5
MV-184,Accident-RashDriving,2025-01-21T23:17:00,13.017172,80.349863,"Sector 46, Zone 11",FIR narrative sample #1049 for Accident-RashDriving.,Anna Nagar PS,True,False,3
NDPS-27,NDPS-DrugConsumption,2025-01-24T15:44:00,12.987879,77.616457,"Sector 32, Zone 13",FIR narrative sample #1050 for NDPS-DrugConsumption.,Tambaram PS,False,False,3
NDPS-21,NDPS-DrugPossession,2024-09-18T15:34:00,17.383816,78.492494,"Sector 75, Zone 14",FIR narrative sample #1051 for NDPS-DrugPossession.,T. Nagar PS,False,False,4
ARMS-25,ArmsAct-IllegalWeapon,2024-08-20T22:51:00,17.340093,78.42066,"Sector 3, Zone 12",FIR narrative sample #1052 for ArmsAct-IllegalWeapon.,Adyar PS,False,False,4
ARMS-25,ArmsAct-IllegalWeapon,2024-12-04T04:58:00,13.012232,80.246596,"Sector 38, Zone 15",FIR narrative sample #1053 for ArmsAct-IllegalWeapon.,Adyar PS,False,False,4
379,IPC-Theft,2024-09-16T13:15:00,13.135151,80.199639,"Sector 91, Zone 5",FIR narrative sample #1054 for IPC-Theft.,Tambaram PS,False,False,2
NDPS-21,NDPS-DrugPossession,2026-03-08T22:27:00,12.900253,77.531562,"Sector 77, Zone 6",FIR narrative sample #1055 for NDPS-DrugPossession.,Anna Nagar PS,False,False,4
